Comment,Id,Language_Type,Part1,Part2b,Part2t,Ref_Name,Scope
,ncx,L,,,,Central Puebla Nahuatl,I
,ncz,E,,,,Natchez,I
,nda,L,,,,Ndasa,I
,ndb,L,,,,Kenswei Nsei,I
,ndc,L,,,,Ndau,I
,ndd,L,,,,Nde-Nsele-Nta,I
,nde,L,nd,nde,nde,North Ndebele,I
,ndf,H,,,,Nadruvian,I
,ndg,L,,,,Ndengereko,I
,ndh,L,,,,Ndali,I
,ndi,L,,,,Samba Leko,I
,ndj,L,,,,Ndamba,I
,ndk,L,,,,Ndaka,I
,ndl,L,,,,Ndolo,I
,ndm,L,,,,Ndam,I
,ndn,L,,,,Ngundi,I
,ndo,L,ng,ndo,ndo,Ndonga,I
,ndp,L,,,,Ndo,I
,ndq,L,,,,Ndombe,I
,ndr,L,,,,Ndoola,I
,nds,L,,nds,nds,Low German,I
,ndt,L,,,,Ndunga,I
,ndu,L,,,,Dugun,I
,ndv,L,,,,Ndut,I
,ndw,L,,,,Ndobo,I
,ndx,L,,,,Nduga,I
,ndy,L,,,,Lutos,I
,ndz,L,,,,Ndogo,I
,nea,L,,,,Eastern Ngad'a,I
,neb,L,,,,Toura (Côte d'Ivoire),I
,nec,L,,,,Nedebang,I
,ned,L,,,,Nde-Gbite,I
,nee,L,,,,Nêlêmwa-Nixumwak,I
,nef,L,,,,Nefamese,I
,neg,L,,,,Negidal,I
,neh,L,,,,Nyenkha,I
,nei,H,,,,Neo-Hittite,I
,nej,L,,,,Neko,I
,nek,L,,,,Neku,I
,nem,L,,,,Nemi,I
,nen,L,,,,Nengone,I
,neo,L,,,,Ná-Meo,I
,nep,L,ne,nep,nep,Nepali (macrolanguage),M
,neq,L,,,,North Central Mixe,I
,ner,L,,,,Yahadian,I
,nes,L,,,,Bhoti Kinnauri,I
,net,L,,,,Nete,I
,neu,C,,,,Neo,I
,nev,L,,,,Nyaheun,I
,new,L,,new,new,Nepal Bhasa,I
,nex,L,,,,Neme,I
,ney,L,,,,Neyo,I
,nez,L,,,,Nez Perce,I
,nfa,L,,,,Dhao,I
,nfd,L,,,,Ahwai,I
,nfl,L,,,,Ayiwo,I
,nfr,L,,,,Nafaanra,I
,nfu,L,,,,Mfumte,I
,nga,L,,,,Ngbaka,I
,ngb,L,,,,Northern Ngbandi,I
,ngc,L,,,,Ngombe (Democratic Republic of Congo),I
,ngd,L,,,,Ngando (Central African Republic),I
,nge,L,,,,Ngemba,I
,ngg,L,,,,Ngbaka Manza,I
,ngh,L,,,,Nǁng,I
,ngi,L,,,,Ngizim,I
,ngj,L,,,,Ngie,I
,ngk,L,,,,Dalabon,I
,ngl,L,,,,Lomwe,I
,ngm,L,,,,Ngatik Men's Creole,I
,ngn,L,,,,Ngwo,I
,ngp,L,,,,Ngulu,I
,ngq,L,,,,Ngurimi,I
,ngr,L,,,,Engdewu,I
,ngs,L,,,,Gvoko,I
,ngt,L,,,,Kriang,I
,ngu,L,,,,Guerrero Nahuatl,I
,ngv,E,,,,Nagumi,I
,ngw,L,,,,Ngwaba,I
,ngx,L,,,,Nggwahyi,I
,ngy,L,,,,Tibea,I
,ngz,L,,,,Ngungwel,I
,nha,L,,,,Nhanda,I
,nhb,L,,,,Beng,I
,nhc,E,,,,Tabasco Nahuatl,I
,nhd,L,,,,Chiripá,I
,nhe,L,,,,Eastern Huasteca Nahuatl,I
,nhf,L,,,,Nhuwala,I
,nhg,L,,,,Tetelcingo Nahuatl,I
,nhh,L,,,,Nahari,I
,nhi,L,,,,Zacatlán-Ahuacatlán-Tepetzintla Nahuatl,I
,nhk,L,,,,Isthmus-Cosoleacaque Nahuatl,I
,nhm,L,,,,Morelos Nahuatl,I
,nhn,L,,,,Central Nahuatl,I
,nho,L,,,,Takuu,I
,nhp,L,,,,Isthmus-Pajapan Nahuatl,I
,nhq,L,,,,Huaxcaleca Nahuatl,I
,nhr,L,,,,Naro,I
,nht,L,,,,Ometepec Nahuatl,I
,nhu,L,,,,Noone,I
,nhv,L,,,,Temascaltepec Nahuatl,I
,nhw,L,,,,Western Huasteca Nahuatl,I
,nhx,L,,,,Isthmus-Mecayapan Nahuatl,I
,nhy,L,,,,Northern Oaxaca Nahuatl,I
,nhz,L,,,,Santa María La Alta Nahuatl,I
,nia,L,,nia,nia,Nias,I
,nib,L,,,,Nakame,I
,nid,E,,,,Ngandi,I
,nie,L,,,,Niellim,I
,nif,L,,,,Nek,I
,nig,E,,,,Ngalakgan,I
,nih,L,,,,Nyiha (Tanzania),I
,nii,L,,,,Nii,I
,nij,L,,,,Ngaju,I
,nik,L,,,,Southern Nicobarese,I
,nil,L,,,,Nila,I
,nim,L,,,,Nilamba,I
,nin,L,,,,Ninzo,I
,nio,L,,,,Nganasan,I
,niq,L,,,,Nandi,I
,nir,L,,,,Nimboran,I
,nis,L,,,,Nimi,I
,nit,L,,,,Southeastern Kolami,I
,niu,L,,niu,niu,Niuean,I
,niv,L,,,,Gilyak,I
,niw,L,,,,Nimo,I
,nix,L,,,,Hema,I
,niy,L,,,,Ngiti,I
,niz,L,,,,Ningil,I
,nja,L,,,,Nzanyi,I
,njb,L,,,,Nocte Naga,I
,njd,L,,,,Ndonde Hamba,I
,njh,L,,,,Lotha Naga,I
,nji,L,,,,Gudanji,I
,njj,L,,,,Njen,I
,njl,L,,,,Njalgulgule,I
,njm,L,,,,Angami Naga,I
,njn,L,,,,Liangmai Naga,I
,njo,L,,,,Ao Naga,I
,njr,L,,,,Njerep,I
,njs,L,,,,Nisa,I
,njt,L,,,,Ndyuka-Trio Pidgin,I
,nju,L,,,,Ngadjunmaya,I
,njx,L,,,,Kunyi,I
,njy,L,,,,Njyem,I
,njz,L,,,,Nyishi,I
,nka,L,,,,Nkoya,I
,nkb,L,,,,Khoibu Naga,I
,nkc,L,,,,Nkongho,I
,nkd,L,,,,Koireng,I
,nke,L,,,,Duke,I
,nkf,L,,,,Inpui Naga,I
,nkg,L,,,,Nekgini,I
,nkh,L,,,,Khezha Naga,I
,nki,L,,,,Thangal Naga,I
,nkj,L,,,,Nakai,I
,nkk,L,,,,Nokuku,I
,nkm,L,,,,Namat,I
,nkn,L,,,,Nkangala,I
,nko,L,,,,Nkonya,I
,nkp,E,,,,Niuatoputapu,I
,nkq,L,,,,Nkami,I
,nkr,L,,,,Nukuoro,I
,nks,L,,,,North Asmat,I
,nkt,L,,,,Nyika (Tanzania),I
,nku,L,,,,Bouna Kulango,I
,nkv,L,,,,Nyika (Malawi and Zambia),I
,nkw,L,,,,Nkutu,I
,nkx,L,,,,Nkoroo,I
,nkz,L,,,,Nkari,I
,nla,L,,,,Ngombale,I
,nlc,L,,,,Nalca,I
,nld,L,nl,dut,nld,Dutch,I
,nle,L,,,,East Nyala,I
,nlg,L,,,,Gela,I
,nli,L,,,,Grangali,I
,nlj,L,,,,Nyali,I
,nlk,L,,,,Ninia Yali,I
,nll,L,,,,Nihali,I
,nlm,L,,,,Mankiyali,I
,nlo,L,,,,Ngul,I
,nlq,L,,,,Lao Naga,I
,nlu,L,,,,Nchumbulu,I
,nlv,L,,,,Orizaba Nahuatl,I
,nlw,E,,,,Walangama,I
,nlx,L,,,,Nahali,I
,nly,L,,,,Nyamal,I
,nlz,L,,,,Nalögo,I
,nma,L,,,,Maram Naga,I
,nmb,L,,,,Big Nambas,I
,nmc,L,,,,Ngam,I
,nmd,L,,,,Ndumu,I
,nme,L,,,,Mzieme Naga,I
,nmf,L,,,,Tangkhul Naga (India),I
,nmg,L,,,,Kwasio,I
,nmh,L,,,,Monsang Naga,I
,nmi,L,,,,Nyam,I
,nmj,L,,,,Ngombe (Central African Republic),I
,nmk,L,,,,Namakura,I
,nml,L,,,,Ndemli,I
,nmm,L,,,,Manangba,I
,nmn,L,,,,ǃXóõ,I
,nmo,L,,,,Moyon Naga,I
,nmp,E,,,,Nimanbur,I
,nmq,L,,,,Nambya,I
,nmr,E,,,,Nimbari,I
,nms,L,,,,Letemboi,I
,nmt,L,,,,Namonuito,I
,nmu,L,,,,Northeast Maidu,I
,nmv,E,,,,Ngamini,I
,nmw,L,,,,Nimoa,I
,nmx,L,,,,Nama (Papua New Guinea),I
,nmy,L,,,,Namuyi,I
,nmz,L,,,,Nawdm,I
,nna,L,,,,Nyangumarta,I
,nnb,L,,,,Nande,I
,nnc,L,,,,Nancere,I
,nnd,L,,,,West Ambae,I
,nne,L,,,,Ngandyera,I
,nnf,L,,,,Ngaing,I
,nng,L,,,,Maring Naga,I
,nnh,L,,,,Ngiemboon,I
,nni,L,,,,North Nuaulu,I
,nnj,L,,,,Nyangatom,I
,nnk,L,,,,Nankina,I
,nnl,L,,,,Northern Rengma Naga,I
,nnm,L,,,,Namia,I
,nnn,L,,,,Ngete,I
,nno,L,nn,nno,nno,Norwegian Nynorsk,I
,nnp,L,,,,Wancho Naga,I
,nnq,L,,,,Ngindo,I
,nnr,E,,,,Narungga,I
,nnt,E,,,,Nanticoke,I
,nnu,L,,,,Dwang,I
,nnv,E,,,,Nugunu (Australia),I
,nnw,L,,,,Southern Nuni,I
,nny,E,,,,Nyangga,I
,nnz,L,,,,Nda'nda',I
,noa,L,,,,Woun Meu,I
,nob,L,nb,nob,nob,Norwegian Bokmål,I
,noc,L,,,,Nuk,I
,nod,L,,,,Northern Thai,I
,noe,L,,,,Nimadi,I
,nof,L,,,,Nomane,I
,nog,L,,nog,nog,Nogai,I
,noh,L,,,,Nomu,I
,noi,L,,,,Noiri,I
,noj,L,,,,Nonuya,I
,nok,E,,,,Nooksack,I
,nol,E,,,,Nomlaki,I
,non,H,,non,non,Old Norse,I
,nop,L,,,,Numanggang,I
,noq,L,,,,Ngongo,I
,nor,L,no,nor,nor,Norwegian,M
,nos,L,,,,Eastern Nisu,I
,not,L,,,,Nomatsiguenga,I
,nou,L,,,,Ewage-Notu,I
,nov,C,,,,Novial,I
,now,L,,,,Nyambo,I
,noy,L,,,,Noy,I
,noz,L,,,,Nayi,I
,npa,L,,,,Nar Phu,I
,npb,L,,,,Nupbikha,I
,npg,L,,,,Ponyo-Gongwang Naga,I
,nph,L,,,,Phom Naga,I
,npi,L,,,,Nepali (individual language),I
,npl,L,,,,Southeastern Puebla Nahuatl,I
,npn,L,,,,Mondropolon,I
,npo,L,,,,Pochuri Naga,I
,nps,L,,,,Nipsan,I
,npu,L,,,,Puimei Naga,I
,npx,L,,,,Noipx,I
,npy,L,,,,Napu,I
,nqg,L,,,,Southern Nago,I
,nqk,L,,,,Kura Ede Nago,I
,nql,L,,,,Ngendelengo,I
,nqm,L,,,,Ndom,I
,nqn,L,,,,Nen,I
,nqo,L,,nqo,nqo,N'Ko,I
,nqq,L,,,,Kyan-Karyaw Naga,I
,nqt,L,,,,Nteng,I
,nqy,L,,,,Akyaung Ari Naga,I
,nra,L,,,,Ngom,I
,nrb,L,,,,Nara,I
,nrc,H,,,,Noric,I
,nre,L,,,,Southern Rengma Naga,I
,nrf,L,,,,Jèrriais,I
,nrg,L,,,,Narango,I
,nri,L,,,,Chokri Naga,I
,nrk,L,,,,Ngarla,I
,nrl,L,,,,Ngarluma,I
,nrm,L,,,,Narom,I
,nrn,E,,,,Norn,I
,nrp,H,,,,North Picene,I
,nrr,E,,,,Norra,I
,nrt,E,,,,Northern Kalapuya,I
,nru,L,,,,Narua,I
,nrx,E,,,,Ngurmbur,I
,nrz,L,,,,Lala,I
,nsa,L,,,,Sangtam Naga,I
,nsb,E,,,,Lower Nossob,I
,nsc,L,,,,Nshi,I
,nsd,L,,,,Southern Nisu,I
,nse,L,,,,Nsenga,I
,nsf,L,,,,Northwestern Nisu,I
,nsg,L,,,,Ngasa,I
,nsh,L,,,,Ngoshie,I
,nsi,L,,,,Nigerian Sign Language,I
,nsk,L,,,,Naskapi,I
,nsl,L,,,,Norwegian Sign Language,I
,nsm,L,,,,Sumi Naga,I
,nsn,L,,,,Nehan,I
,nso,L,,nso,nso,Pedi,I
,nsp,L,,,,Nepalese Sign Language,I
,nsq,L,,,,Northern Sierra Miwok,I
,nsr,L,,,,Maritime Sign Language,I
,nss,L,,,,Nali,I
,nst,L,,,,Tase Naga,I
,nsu,L,,,,Sierra Negra Nahuatl,I
,nsv,L,,,,Southwestern Nisu,I
,nsw,L,,,,Navut,I
,nsx,L,,,,Nsongo,I
,nsy,L,,,,Nasal,I
,nsz,L,,,,Nisenan,I
,ntd,L,,,,Northern Tidung,I
,ntg,E,,,,Ngantangarra,I
,nti,L,,,,Natioro,I
,ntj,L,,,,Ngaanyatjarra,I
,ntk,L,,,,Ikoma-Nata-Isenye,I
,ntm,L,,,,Nateni,I
,nto,L,,,,Ntomba,I
,ntp,L,,,,Northern Tepehuan,I
,ntr,L,,,,Delo,I
,ntu,L,,,,Natügu,I
,ntw,E,,,,Nottoway,I
,ntx,L,,,,Tangkhul Naga (Myanmar),I
,nty,L,,,,Mantsi,I
,ntz,L,,,,Natanzi,I
,nua,L,,,,Yuanga,I
,nuc,E,,,,Nukuini,I
,nud,L,,,,Ngala,I
,nue,L,,,,Ngundu,I
,nuf,L,,,,Nusu,I
,nug,E,,,,Nungali,I
,nuh,L,,,,Ndunda,I
,nui,L,,,,Ngumbi,I
,nuj,L,,,,Nyole,I
,nuk,L,,,,Nuu-chah-nulth,I
,nul,E,,,,Nusa Laut,I
,num,L,,,,Niuafo'ou,I
,nun,L,,,,Anong,I
,nuo,L,,,,Nguôn,I
,nup,L,,,,Nupe-Nupe-Tako,I
,nuq,L,,,,Nukumanu,I
,nur,L,,,,Nukuria,I
,nus,L,,,,Nuer,I
,nut,L,,,,Nung (Viet Nam),I
,nuu,L,,,,Ngbundu,I
,nuv,L,,,,Northern Nuni,I
,nuw,L,,,,Nguluwan,I
,nux,L,,,,Mehek,I
,nuy,L,,,,Nunggubuyu,I
,nuz,L,,,,Tlamacazapa Nahuatl,I
,nvh,L,,,,Nasarian,I
,nvm,L,,,,Namiae,I
,nvo,L,,,,Nyokon,I
,nwa,E,,,,Nawathinehena,I
,nwb,L,,,,Nyabwa,I
,nwc,H,,nwc,nwc,Classical Newari,I
,nwe,L,,,,Ngwe,I
,nwg,E,,,,Ngayawung,I
,nwi,L,,,,Southwest Tanna,I
,nwm,L,,,,Nyamusa-Molo,I
,nwo,E,,,,Nauo,I
,nwr,L,,,,Nawaru,I
,nww,L,,,,Ndwewe,I
,nwx,H,,,,Middle Newar,I
,nwy,E,,,,Nottoway-Meherrin,I
,nxa,L,,,,Nauete,I
,nxd,L,,,,Ngando (Democratic Republic of Congo),I
,nxe,L,,,,Nage,I
,nxg,L,,,,Ngad'a,I
,nxi,L,,,,Nindi,I
,nxk,L,,,,Koki Naga,I
,nxl,L,,,,South Nuaulu,I
,nxm,H,,,,Numidian,I
,nxn,E,,,,Ngawun,I
,nxo,L,,,,Ndambomo,I
,nxq,L,,,,Naxi,I
,nxr,L,,,,Ninggerum,I
,nxx,L,,,,Nafri,I
,nya,L,ny,nya,nya,Chichewa,I
,nyb,L,,,,Nyangbo,I
,nyc,L,,,,Nyanga-li,I
,nyd,L,,,,Nyore,I
,nye,L,,,,Nyengo,I
,nyf,L,,,,Giryama,I
,nyg,L,,,,Nyindu,I
,nyh,L,,,,Nyikina,I
,nyi,L,,,,Ama (Sudan),I
,nyj,L,,,,Nyanga,I
,nyk,L,,,,Nyaneka,I
,nyl,L,,,,Nyeu,I
,nym,L,,nym,nym,Nyamwezi,I
,nyn,L,,nyn,nyn,Nyankole,I
,nyo,L,,nyo,nyo,Nyoro,I
,nyp,E,,,,Nyang'i,I
,nyq,L,,,,Nayini,I
,nyr,L,,,,Nyiha (Malawi),I
,nys,L,,,,Nyungar,I
,nyt,E,,,,Nyawaygi,I
,nyu,L,,,,Nyungwe,I
,nyv,E,,,,Nyulnyul,I
,nyw,L,,,,Nyaw,I
,nyx,E,,,,Nganyaywana,I
,nyy,L,,,,Nyakyusa-Ngonde,I
,nza,L,,,,Tigon Mbembe,I
,nzb,L,,,,Njebi,I
,nzd,L,,,,Nzadi,I
,nzi,L,,nzi,nzi,Nzima,I
,nzk,L,,,,Nzakara,I
,nzm,L,,,,Zeme Naga,I
,nzr,L,,,,Dir-Nyamzak-Mbarimi,I
,nzs,L,,,,New Zealand Sign Language,I
,nzu,L,,,,Teke-Nzikou,I
,nzy,L,,,,Nzakambay,I
,nzz,L,,,,Nanga Dama Dogon,I
,oaa,L,,,,Orok,I
,oac,L,,,,Oroch,I
,oak,L,,,,Noakhali,I
,oar,H,,,,Old Aramaic (up to 700 BCE),I
,oav,H,,,,Old Avar,I
,obi,E,,,,Obispeño,I
,obk,L,,,,Southern Bontok,I
,obl,L,,,,Oblo,I
,obm,H,,,,Moabite,I
,obo,L,,,,Obo Manobo,I
,obr,H,,,,Old Burmese,I
,obt,H,,,,Old Breton,I
,obu,L,,,,Obulom,I
,oca,L,,,,Ocaina,I
,och,H,,,,Old Chinese,I
,oci,L,oc,oci,oci,Occitan (post 1500),I
,ocm,H,,,,Old Cham,I
,oco,H,,,,Old Cornish,I
,ocu,L,,,,Atzingo Matlatzinca,I
,oda,L,,,,Odut,I
,odk,L,,,,Od,I
,odt,H,,,,Old Dutch,I
,odu,L,,,,Odual,I
,ofo,E,,,,Ofo,I
,ofs,H,,,,Old Frisian,I
,ofu,L,,,,Efutop,I
,ogb,L,,,,Ogbia,I
,ogc,L,,,,Ogbah,I
,oge,H,,,,Old Georgian,I
,ogg,L,,,,Ogbogolo,I
,ogo,L,,,,Khana,I
,ogu,L,,,,Ogbronuagum,I
,oht,H,,,,Old Hittite,I
,ohu,H,,,,Old Hungarian,I
,oia,L,,,,Oirata,I
,oie,L,,,,Okolie,I
,oin,L,,,,Inebu One,I
,ojb,L,,,,Northwestern Ojibwa,I
,ojc,L,,,,Central Ojibwa,I
,ojg,L,,,,Eastern Ojibwa,I
,oji,L,oj,oji,oji,Ojibwa,M
,ojp,H,,,,Old Japanese,I
,ojs,L,,,,Severn Ojibwa,I
,ojv,L,,,,Ontong Java,I
,ojw,L,,,,Western Ojibwa,I
,oka,L,,,,Okanagan,I
,okb,L,,,,Okobo,I
,okc,L,,,,Kobo,I
,okd,L,,,,Okodia,I
,oke,L,,,,Okpe (Southwestern Edo),I
,okg,E,,,,Koko Babangk,I
,okh,L,,,,Koresh-e Rostam,I
,oki,L,,,,Okiek,I
,okj,E,,,,Oko-Juwoi,I
,okk,L,,,,Kwamtim One,I
,okl,E,,,,Old Kentish Sign Language,I
,okm,H,,,,Middle Korean (10th-16th cent.),I
,okn,L,,,,Oki-No-Erabu,I
,oko,H,,,,Old Korean (3rd-9th cent.),I
,okr,L,,,,Kirike,I
,oks,L,,,,Oko-Eni-Osayen,I
,oku,L,,,,Oku,I
,okv,L,,,,Orokaiva,I
,okx,L,,,,Okpe (Northwestern Edo),I
,okz,H,,,,Old Khmer,I
,ola,L,,,,Walungge,I
,olb,L,,,,Oli-Bodiman,I
,old,L,,,,Mochi,I
,ole,L,,,,Olekha,I
,olk,E,,,,Olkol,I
,olm,L,,,,Oloma,I
,olo,L,,,,Livvi,I
,olr,L,,,,Olrat,I
,olt,H,,,,Old Lithuanian,I
,olu,L,,,,Kuvale,I
,oma,L,,,,Omaha-Ponca,I
,omb,L,,,,East Ambae,I
,omc,E,,,,Mochica,I
,omg,L,,,,Omagua,I
,omi,L,,,,Omi,I
,omk,E,,,,Omok,I
,oml,L,,,,Ombo,I
,omn,H,,,,Minoan,I
,omo,L,,,,Utarmbung,I
,omp,H,,,,Old Manipuri,I
,omr,H,,,,Old Marathi,I
,omt,L,,,,Omotik,I
,omu,E,,,,Omurano,I
,omw,L,,,,South Tairora,I
,omx,H,,,,Old Mon,I
,omy,H,,,,Old Malay,I
,ona,L,,,,Ona,I
,onb,L,,,,Lingao,I
,one,L,,,,Oneida,I
,ong,L,,,,Olo,I
,oni,L,,,,Onin,I
,onj,L,,,,Onjob,I
,onk,L,,,,Kabore One,I
,onn,L,,,,Onobasulu,I
,ono,L,,,,Onondaga,I
,onp,L,,,,Sartang,I
,onr,L,,,,Northern One,I
,ons,L,,,,Ono,I
,ont,L,,,,Ontenu,I
,onu,L,,,,Unua,I
,onw,H,,,,Old Nubian,I
,onx,L,,,,Onin Based Pidgin,I
,ood,L,,,,Tohono O'odham,I
,oog,L,,,,Ong,I
,oon,L,,,,Önge,I
,oor,L,,,,Oorlams,I
,oos,H,,,,Old Ossetic,I
,opa,L,,,,Okpamheri,I
,opk,L,,,,Kopkaka,I
,opm,L,,,,Oksapmin,I
,opo,L,,,,Opao,I
,opt,E,,,,Opata,I
,opy,L,,,,Ofayé,I
,ora,L,,,,Oroha,I
,orc,L,,,,Orma,I
,ore,L,,,,Orejón,I
,org,L,,,,Oring,I
,orh,L,,,,Oroqen,I
,ori,L,or,ori,ori,Oriya (macrolanguage),M
,orm,L,om,orm,orm,Oromo,M
,orn,L,,,,Orang Kanaq,I
,oro,L,,,,Orokolo,I
,orr,L,,,,Oruma,I
,ors,L,,,,Orang Seletar,I
,ort,L,,,,Adivasi Oriya,I
,oru,L,,,,Ormuri,I
,orv,H,,,,Old Russian,I
,orw,L,,,,Oro Win,I
,orx,L,,,,Oro,I
,ory,L,,,,Odia,I
,orz,L,,,,Ormu,I
,osa,L,,osa,osa,Osage,I
,osc,H,,,,Oscan,I
,osd,L,,,,Digor Ossetic,I
,osi,L,,,,Osing,I
,osn,H,,,,Old Sundanese,I
,oso,L,,,,Ososo,I
,osp,H,,,,Old Spanish,I
,oss,L,os,oss,oss,Iron Ossetic,I
,ost,L,,,,Osatu,I
,osu,L,,,,Southern One,I
,osx,H,,,,Old Saxon,I
,ota,H,,ota,ota,Ottoman Turkish (1500-1928),I
,otb,H,,,,Old Tibetan,I
,otd,L,,,,Ot Danum,I
,ote,L,,,,Mezquital Otomi,I
,oti,E,,,,Oti,I
,otk,H,,,,Old Turkish,I
,otl,L,,,,Tilapa Otomi,I
,otm,L,,,,Eastern Highland Otomi,I
,otn,L,,,,Tenango Otomi,I
,otq,L,,,,Querétaro Otomi,I
,otr,L,,,,Otoro,I
,ots,L,,,,Estado de México Otomi,I
,ott,L,,,,Temoaya Otomi,I
,otu,E,,,,Otuke,I
,otw,L,,,,Ottawa,I
,otx,L,,,,Texcatepec Otomi,I
,oty,H,,,,Old Tamil,I
,otz,L,,,,Ixtenco Otomi,I
,oua,L,,,,Tagargrent,I
,oub,L,,,,Glio-Oubi,I
,oue,L,,,,Oune,I
,oui,H,,,,Old Uighur,I
,oum,E,,,,Ouma,I
,ovd,L,,,,Elfdalian,I
,owi,L,,,,Owiniga,I
,owl,H,,,,Old Welsh,I
,oyb,L,,,,Oy,I
,oyd,L,,,,Oyda,I
,oym,L,,,,Wayampi,I
,oyy,L,,,,Oya'oya,I
,ozm,L,,,,Koonzime,I
,pab,L,,,,Parecís,I
,pac,L,,,,Pacoh,I
,pad,L,,,,Paumarí,I
,pae,L,,,,Pagibete,I
,paf,E,,,,Paranawát,I
,pag,L,,pag,pag,Pangasinan,I
,pah,L,,,,Tenharim,I
,pai,L,,,,Pe,I
,pak,L,,,,Parakanã,I
,pal,H,,pal,pal,Pahlavi,I
,pam,L,,pam,pam,Pampanga,I
,pan,L,pa,pan,pan,Panjabi,I
,pao,L,,,,Northern Paiute,I
,pap,L,,pap,pap,Papiamento,I
,paq,L,,,,Parya,I
,par,L,,,,Panamint,I
,pas,L,,,,Papasena,I
,pau,L,,pau,pau,Palauan,I
,pav,L,,,,Pakaásnovos,I
,paw,L,,,,Pawnee,I
,pax,E,,,,Pankararé,I
,pay,L,,,,Pech,I
,paz,E,,,,Pankararú,I
,pbb,L,,,,Páez,I
,pbc,L,,,,Patamona,I
,pbe,L,,,,Mezontla Popoloca,I
,pbf,L,,,,Coyotepec Popoloca,I
,pbg,E,,,,Paraujano,I
,pbh,L,,,,E'ñapa Woromaipu,I
,pbi,L,,,,Parkwa,I
,pbl,L,,,,Mak (Nigeria),I
,pbm,L,,,,Puebla Mazatec,I
,pbn,L,,,,Kpasam,I
,pbo,L,,,,Papel,I
,pbp,L,,,,Badyara,I
,pbr,L,,,,Pangwa,I
,pbs,L,,,,Central Pame,I
,pbt,L,,,,Southern Pashto,I
,pbu,L,,,,Northern Pashto,I
,pbv,L,,,,Pnar,I
,pby,L,,,,Pyu (Papua New Guinea),I
,pca,L,,,,Santa Inés Ahuatempan Popoloca,I
,pcb,L,,,,Pear,I
,pcc,L,,,,Bouyei,I
,pcd,L,,,,Picard,I
,pce,L,,,,Ruching Palaung,I
,pcf,L,,,,Paliyan,I
,pcg,L,,,,Paniya,I
,pch,L,,,,Pardhan,I
,pci,L,,,,Duruwa,I
,pcj,L,,,,Parenga,I
,pck,L,,,,Paite Chin,I
,pcl,L,,,,Pardhi,I
,pcm,L,,,,Nigerian Pidgin,I
,pcn,L,,,,Piti,I
,pcp,L,,,,Pacahuara,I
,pcw,L,,,,Pyapun,I
,pda,L,,,,Anam,I
,pdc,L,,,,Pennsylvania German,I
,pdi,L,,,,Pa Di,I
,pdn,L,,,,Podena,I
,pdo,L,,,,Padoe,I
,pdt,L,,,,Plautdietsch,I
,pdu,L,,,,Kayan,I
,pea,L,,,,Peranakan Indonesian,I
,peb,E,,,,Eastern Pomo,I
,ped,L,,,,Mala (Papua New Guinea),I
,pee,L,,,,Taje,I
,pef,E,,,,Northeastern Pomo,I
,peg,L,,,,Pengo,I
,peh,L,,,,Bonan,I
,pei,L,,,,Chichimeca-Jonaz,I
,pej,E,,,,Northern Pomo,I
,pek,L,,,,Penchal,I
,pel,L,,,,Pekal,I
,pem,L,,,,Phende,I
,peo,H,,peo,peo,Old Persian (ca. 600-400 B.C.),I
,pep,L,,,,Kunja,I
,peq,L,,,,Southern Pomo,I
,pes,L,,,,Iranian Persian,I
,pev,L,,,,Pémono,I
,pex,L,,,,Petats,I
,pey,L,,,,Petjo,I
,pez,L,,,,Eastern Penan,I
,pfa,L,,,,Pááfang,I
,pfe,L,,,,Pere,I
,pfl,L,,,,Pfaelzisch,I
,pga,L,,,,Sudanese Creole Arabic,I
,pgd,H,,,,Gāndhārī,I
,pgg,L,,,,Pangwali,I
,pgi,L,,,,Pagi,I
,pgk,L,,,,Rerep,I
,pgl,H,,,,Primitive Irish,I
,pgn,H,,,,Paelignian,I
,pgs,L,,,,Pangseng,I
,pgu,L,,,,Pagu,I
,pgz,L,,,,Papua New Guinean Sign Language,I
,pha,L,,,,Pa-Hng,I
,phd,L,,,,Phudagi,I
,phg,L,,,,Phuong,I
,phh,L,,,,Phukha,I
,phj,L,,,,Pahari,I
,phk,L,,,,Phake,I
,phl,L,,,,Phalura,I
,phm,L,,,,Phimbi,I
,phn,H,,phn,phn,Phoenician,I
,pho,L,,,,Phunoi,I
,phq,L,,,,Phana',I
,phr,L,,,,Pahari-Potwari,I
,pht,L,,,,Phu Thai,I
,phu,L,,,,Phuan,I
,phv,L,,,,Pahlavani,I
,phw,L,,,,Phangduwali,I
,pia,L,,,,Pima Bajo,I
,pib,L,,,,Yine,I
,pic,L,,,,Pinji,I
,pid,L,,,,Piaroa,I
,pie,E,,,,Piro,I
,pif,L,,,,Pingelapese,I
,pig,L,,,,Pisabo,I
,pih,L,,,,Pitcairn-Norfolk,I
,pij,E,,,,Pijao,I
,pil,L,,,,Yom,I
,pim,E,,,,Powhatan,I
,pin,L,,,,Piame,I
,pio,L,,,,Piapoco,I
,pip,L,,,,Pero,I
,pir,L,,,,Piratapuyo,I
,pis,L,,,,Pijin,I
,pit,E,,,,Pitta Pitta,I
,piu,L,,,,Pintupi-Luritja,I
,piv,L,,,,Pileni,I
,piw,L,,,,Pimbwe,I
,pix,L,,,,Piu,I
,piy,L,,,,Piya-Kwonci,I
,piz,L,,,,Pije,I
,pjt,L,,,,Pitjantjatjara,I
